,atom_num,mean_weight
0,0,-0.39120396971702576
1,1,-0.4687137305736542
2,2,-0.3780476152896881
3,3,-0.2682288885116577
4,4,-0.16553694009780884
5,5,-0.1065843254327774
6,6,-0.0845608115196228
7,7,-0.0860966369509697
8,8,-0.08245056122541428
9,9,-0.027516575530171394
10,10,-0.0054602473974227905
11,11,-0.014276101253926754
12,12,0.017625797539949417
13,13,-0.11401334404945374
14,14,-0.20336341857910156
15,15,-0.2640450894832611
16,16,-0.26372241973876953
17,17,-0.22070619463920593
18,18,-0.1559048742055893
19,19,-0.09485021978616714
20,20,-0.06323375552892685
21,21,-0.03594970703125
22,22,-0.03580206632614136
23,23,-0.004953069146722555
24,24,-0.04510460048913956
