,atom_num,mean_weight
0,0,-0.10299153625965118
1,1,-0.14165857434272766
2,2,-0.20818261802196503
3,3,-0.22472278773784637
4,4,-0.24948126077651978
5,5,-0.2450467050075531
6,6,-0.23795194923877716
7,7,-0.2140698879957199
8,8,-0.2036074697971344
9,9,-0.12801821529865265
10,10,-0.19878678023815155
11,11,-0.19008700549602509
12,12,-0.13166162371635437
13,13,-0.15869086980819702
14,14,-0.11548614501953125
15,15,-0.06419890373945236
16,16,-0.010471264831721783
17,17,0.06105446070432663
18,18,0.15727317333221436
19,19,0.1380438357591629
20,20,0.12508876621723175
21,21,0.021196957677602768
22,22,-0.015205522999167442
23,23,-0.016830356791615486
24,24,0.11522489786148071
25,25,-0.10796155035495758
26,26,-0.16498909890651703
27,27,-0.12804849445819855
28,28,-0.16485191881656647
29,29,-0.19378970563411713
30,30,-0.19947384297847748
31,31,-0.21308284997940063
32,32,-0.12872910499572754
33,33,-0.1311732828617096
34,34,-0.07933802902698517
35,35,-0.21336683630943298
36,36,-0.18629714846611023
37,37,-0.14818355441093445
38,38,-0.16496479511260986
39,39,-0.07920100539922714
40,40,-0.23301458358764648
41,41,-0.2421780824661255
42,42,-0.2656029462814331
43,43,-0.2768694758415222
44,44,-0.2656029462814331
45,45,-0.24217811226844788
46,46,-0.17140471935272217
