,atom_num,mean_weight
0,0,-0.1561170220375061
1,1,-0.1781696230173111
2,2,-0.21609197556972504
3,3,-0.25436335802078247
4,4,-0.19966106116771698
5,5,-0.2368442416191101
6,6,-0.23479998111724854
7,7,-0.2226817011833191
8,8,-0.2032395601272583
9,9,-0.2249174863100052
10,10,-0.17484329640865326
11,11,-0.187962606549263
12,12,-0.10028611868619919
13,13,-0.13693521916866302
14,14,-0.04801062494516373
15,15,-0.23683401942253113
16,16,-0.26629987359046936
17,17,-0.18476508557796478
18,18,-0.20423318445682526
19,19,-0.21609202027320862
20,20,-0.1781696230173111
21,21,-0.1561170220375061
