,atom_num,mean_weight
0,0,-0.08273421972990036
1,1,-0.11009984463453293
2,2,-0.16111573576927185
3,3,-0.1864897459745407
4,4,-0.2376122623682022
5,5,-0.18602024018764496
6,6,-0.11321793496608734
7,7,-0.04817229136824608
8,8,0.001531793619506061
9,9,-0.06132611632347107
10,10,-0.08726757764816284
11,11,-0.10591919720172882
12,12,-0.09089402109384537
13,13,-0.06034222990274429
14,14,-0.1864897608757019
15,15,-0.16111576557159424
16,16,-0.1301516890525818
17,17,-0.0756206214427948
18,18,-0.03215442970395088
19,19,-0.02009349688887596
20,20,-0.024668250232934952
21,21,-0.11009980738162994
22,22,-0.08273419737815857
