,atom_num,mean_weight
0,0,-0.17256534099578857
1,1,-0.20187251269817352
2,2,-0.15894921123981476
3,3,-0.13051483035087585
4,4,-0.07433364540338516
5,5,-0.1131431832909584
6,6,-0.13798807561397552
7,7,-0.09748436510562897
8,8,-0.07143858820199966
9,9,-0.02456757053732872
10,10,-0.17376308143138885
11,11,-0.13401995599269867
12,12,-0.22832100093364716
13,13,-0.1741219162940979
14,14,-0.14261426031589508
15,15,-0.1377798616886139
16,16,-0.057823002338409424
17,17,-0.19667626917362213
18,18,-0.16248460114002228
19,19,-0.16538482904434204
20,20,-0.09305784851312637
21,21,-0.16259361803531647
22,22,0.03702593594789505
23,23,0.041615333408117294
