,atom_num,mean_weight
0,0,-0.10632593929767609
1,1,-0.10254435241222382
2,2,-0.07766583561897278
3,3,-0.018934424966573715
4,4,-0.12393268942832947
5,5,-0.15866437554359436
6,6,-0.23952925205230713
7,7,-0.23952922224998474
8,8,-0.15866440534591675
9,9,-0.0572124682366848
10,10,0.0020873933099210262
11,11,-0.07367609441280365
12,12,-0.0572124719619751
13,13,0.0020873902831226587
14,14,-0.1808192878961563
15,15,-0.1959591507911682
16,16,-0.21679797768592834
17,17,-0.22449152171611786
18,18,-0.21679797768592834
19,19,-0.1959591507911682
