,atom_num,mean_weight
0,0,0.07966942340135574
1,1,0.11476896703243256
2,2,0.14918941259384155
3,3,0.004261278547346592
4,4,-0.05817737057805061
5,5,-0.06871990859508514
6,6,-0.06990396231412888
7,7,-0.06871992349624634
8,8,-0.05817738175392151
9,9,-0.038624852895736694
10,10,0.1785377711057663
11,11,0.024057209491729736
12,12,-0.06572534143924713
13,13,-0.039003025740385056
14,14,0.00019153988978359848
15,15,-0.1098252534866333
16,16,-0.16868151724338531
17,17,-0.2424548864364624
18,18,-0.26480990648269653
19,19,-0.2619788944721222
20,20,-0.1413474678993225
21,21,-0.08283597975969315
22,22,-0.044837918132543564
23,23,-0.044396985322237015
24,24,-0.24595606327056885
25,25,-0.2488299310207367
26,26,-0.3091156482696533
27,27,-0.30151376128196716
28,28,-0.33537203073501587
29,29,-0.30451738834381104
30,30,-0.2785220444202423
