,atom_num,mean_weight
0,0,0.01534411869943142
1,1,0.021313169971108437
2,2,0.027875836938619614
3,3,-0.04039554297924042
4,4,-0.0499936081469059
5,5,-0.03266673535108566
6,6,0.0051177130080759525
7,7,0.09895757585763931
8,8,0.11616382002830505
9,9,0.10656580328941345
10,10,0.09866635501384735
11,11,-0.07114964723587036
12,12,-0.15910041332244873
13,13,-0.17936678230762482
14,14,-0.21827565133571625
15,15,-0.3216186463832855
16,16,-0.25848668813705444
17,17,-0.17668260633945465
18,18,-0.2311871349811554
19,19,-0.22323176264762878
20,20,-0.2278788536787033
21,21,-0.2763887941837311
22,22,-0.25598227977752686
23,23,-0.24756303429603577
24,24,-0.2730852961540222
25,25,-0.2014373391866684
26,26,-0.08156196027994156
27,27,-0.15854299068450928
28,28,-0.18014085292816162
29,29,-0.2164507806301117
30,30,-0.17843548953533173
31,31,-0.16627013683319092
32,32,-0.14294680953025818
33,33,-0.10597936064004898
34,34,-0.051935601979494095
35,35,-0.0732416883111
36,36,-0.10436044633388519
37,37,-0.1830887794494629
38,38,-0.21781420707702637
