,atom_num,mean_weight
0,0,-0.29304927587509155
1,1,-0.35134249925613403
2,2,-0.30406156182289124
3,3,-0.24086599051952362
4,4,-0.19716337323188782
5,5,-0.19592343270778656
6,6,-0.11266787350177765
7,7,-0.21248626708984375
8,8,-0.2752370834350586
9,9,-0.3362441956996918
10,10,-0.37089473009109497
11,11,-0.3708946704864502
12,12,-0.336244136095047
13,13,-0.2752370834350586
14,14,-0.21248626708984375
15,15,-0.19592346251010895
16,16,-0.11266787350177765
17,17,-0.197163388133049
18,18,-0.24086597561836243
19,19,-0.30406156182289124
20,20,-0.35134240984916687
21,21,-0.29304933547973633
