,atom_num,mean_weight
0,0,0.018391111865639687
1,1,0.009919242933392525
2,2,-0.03154798597097397
3,3,-0.10131674259901047
4,4,-0.13525152206420898
5,5,-0.07930448651313782
6,6,-0.05882349610328674
7,7,-0.1231774240732193
8,8,-0.1312102973461151
9,9,-0.15312443673610687
10,10,-0.12558883428573608
11,11,-0.12099464982748032
12,12,-0.12636162340641022
13,13,-0.15580986440181732
14,14,-0.13913097977638245
15,15,-0.14074964821338654
16,16,-0.08716951310634613
17,17,-0.06304174661636353
18,18,-0.020866017788648605
19,19,-0.15706965327262878
20,20,-0.1640496402978897
21,21,-0.15709255635738373
22,22,-0.13307660818099976
23,23,-0.1110273227095604
24,24,-0.11411617696285248
25,25,-0.12329317629337311
