,atom_num,mean_weight
0,0,-0.09314601123332977
1,1,-0.07767226547002792
2,2,-0.022336550056934357
3,3,0.06098867207765579
4,4,0.081643246114254
5,5,0.09951698035001755
6,6,-0.0021649568807333708
7,7,-0.09569873660802841
8,8,-0.216008260846138
9,9,-0.3323994278907776
10,10,-0.27950185537338257
11,11,-0.27300822734832764
12,12,-0.29474061727523804
13,13,-0.22478944063186646
14,14,-0.18103015422821045
15,15,-0.11005614697933197
16,16,-0.14581754803657532
17,17,-0.11792096495628357
18,18,-0.2115563303232193
19,19,-0.4351270794868469
20,20,-0.3069566488265991
21,21,-0.3069566488265991
22,22,0.09692371636629105
