,atom_num,mean_weight
0,0,-0.09059218317270279
1,1,-0.12024708092212677
2,2,-0.1742929369211197
3,3,-0.15215156972408295
4,4,-0.17870357632637024
5,5,-0.15225012600421906
6,6,-0.11854227632284164
7,7,-0.058656737208366394
8,8,0.03774986043572426
9,9,0.1310555338859558
10,10,0.1377270519733429
11,11,0.12215349078178406
12,12,0.08911462873220444
13,13,0.09212878346443176
14,14,0.05463434010744095
15,15,0.05463434010744095
16,16,0.054726436734199524
17,17,-0.19180792570114136
18,18,-0.25055578351020813
19,19,-0.23476527631282806
20,20,-0.2328532189130783
21,21,-0.2593972980976105
22,22,-0.26623785495758057
23,23,-0.2537550628185272
