,atom_num,mean_weight
0,0,-0.15576961636543274
1,1,-0.17759022116661072
2,2,-0.2127935141324997
3,3,-0.24482622742652893
4,4,-0.19699886441230774
5,5,-0.21279354393482208
6,6,-0.17759022116661072
7,7,-0.15576961636543274
8,8,-0.21200785040855408
9,9,-0.19107389450073242
10,10,-0.18177121877670288
11,11,-0.20671525597572327
12,12,-0.17870409786701202
13,13,-0.19451287388801575
14,14,-0.18659459054470062
15,15,-0.15355023741722107
16,16,-0.2645265460014343
17,17,-0.18090486526489258
18,18,-0.18090488016605377
