,atom_num,mean_weight
0,0,-0.19213265180587769
1,1,-0.26753586530685425
2,2,-0.20829090476036072
3,3,-0.17795419692993164
4,4,-0.1802101880311966
5,5,-0.17795421183109283
6,6,-0.2082909643650055
7,7,-0.1266663521528244
8,8,-0.09528304636478424
9,9,-0.10768628120422363
10,10,-0.09528303891420364
11,11,-0.12029732763767242
12,12,-0.13099777698516846
13,13,-0.19682247936725616
14,14,-0.20426829159259796
15,15,-0.2902342677116394
16,16,-0.299858421087265
17,17,-0.21194413304328918
18,18,-0.22160139679908752
19,19,-0.18941734731197357
20,20,-0.20414799451828003
21,21,-0.11244571208953857
22,22,-0.09834301471710205
23,23,-0.10128718614578247
24,24,-0.10514935851097107
25,25,-0.10128719359636307
26,26,-0.09834299236536026
