,atom_num,mean_weight
0,0,-0.20335881412029266
1,1,-0.2560219168663025
2,2,-0.2725476920604706
3,3,-0.2196114957332611
4,4,-0.25824135541915894
5,5,-0.2318786233663559
6,6,-0.23715725541114807
7,7,-0.2387101948261261
8,8,-0.23468463122844696
9,9,-0.2744929790496826
10,10,-0.21940574049949646
11,11,-0.17251645028591156
12,12,-0.1090923473238945
13,13,-0.10161977261304855
14,14,-0.13121572136878967
15,15,-0.10161978006362915
16,16,-0.1090923547744751
17,17,-0.18871986865997314
18,18,-0.19516891241073608
19,19,-0.28078925609588623
20,20,-0.2990257143974304
21,21,-0.20993572473526
22,22,-0.23069404065608978
23,23,-0.19654163718223572
24,24,-0.19518959522247314
