,atom_num,mean_weight
0,0,-0.12079270929098129
1,1,-0.15270376205444336
2,2,-0.1493053436279297
3,3,-0.14517256617546082
4,4,-0.14182858169078827
5,5,-0.13694103062152863
6,6,-0.1319722831249237
7,7,-0.12820792198181152
8,8,-0.12691810727119446
9,9,-0.12627054750919342
10,10,-0.1256922483444214
11,11,-0.12590628862380981
12,12,-0.1255730241537094
13,13,-0.12457665801048279
14,14,-0.1238824725151062
15,15,-0.12272581458091736
16,16,-0.12023408710956573
17,17,-0.11717838048934937
18,18,-0.10922025144100189
19,19,-0.0989086925983429
20,20,-0.09218095242977142
21,21,-0.11064684391021729
22,22,-0.07440085709095001
23,23,-0.1044224202632904
24,24,-0.11955498158931732
25,25,-0.14435796439647675
26,26,-0.20440194010734558
27,27,-0.19644352793693542
28,28,-0.21890075504779816
29,29,-0.22766530513763428
30,30,-0.21890074014663696
31,31,-0.19644351303577423
