,atom_num,mean_weight
0,0,-0.05458935722708702
1,1,-0.10665540397167206
2,2,-0.05344419553875923
3,3,-0.0913844034075737
4,4,-0.12720659375190735
5,5,-0.11679670959711075
6,6,-0.14313171803951263
7,7,-0.1168661043047905
8,8,-0.11329139769077301
9,9,-0.1149027943611145
10,10,-0.16480232775211334
11,11,-0.12905128300189972
12,12,-0.14438305795192719
13,13,-0.16068916022777557
14,14,-0.16642595827579498
15,15,-0.16603806614875793
16,16,-0.11625070869922638
17,17,-0.10805390775203705
18,18,-0.13762825727462769
19,19,-0.17833413183689117
20,20,-0.17969945073127747
21,21,-0.20918840169906616
22,22,-0.22066062688827515
23,23,-0.20918840169906616
24,24,-0.17969945073127747
25,25,-0.14677420258522034
26,26,-0.15643426775932312
27,27,-0.18438851833343506
28,28,-0.19604861736297607
29,29,-0.18438845872879028
30,30,-0.15643428266048431
