,atom_num,mean_weight
0,0,-0.07846511900424957
1,1,-0.10367779433727264
2,2,0.013590176589787006
3,3,0.052468836307525635
4,4,-0.11734015494585037
5,5,-0.14416316151618958
6,6,-0.19650369882583618
7,7,-0.14416316151618958
8,8,-0.11734017729759216
9,9,-0.23009753227233887
10,10,-0.19267556071281433
11,11,-0.19349539279937744
12,12,-0.23611889779567719
13,13,-0.2131079137325287
14,14,-0.23084503412246704
15,15,-0.21074239909648895
16,16,-0.21181949973106384
17,17,-0.22857451438903809
18,18,-0.1955755352973938
19,19,-0.19549240171909332
20,20,-0.19903956353664398
21,21,-0.18891513347625732
22,22,-0.18307742476463318
23,23,-0.21207045018672943
24,24,-0.1825690120458603
