,atom_num,mean_weight
0,0,-0.13242846727371216
1,1,-0.17485977709293365
2,2,-0.21049225330352783
3,3,-0.18194511532783508
4,4,-0.15305732190608978
5,5,-0.19094610214233398
6,6,-0.1276017427444458
7,7,-0.11947719007730484
8,8,-0.07852153480052948
9,9,-0.11781899631023407
10,10,-0.12153249979019165
11,11,-0.0709441602230072
12,12,-0.1942417323589325
13,13,-0.16214096546173096
14,14,-0.11183576285839081
15,15,-0.1173865795135498
16,16,-0.3118857443332672
17,17,-0.22282734513282776
18,18,-0.2287163883447647
19,19,-0.2037973552942276
20,20,-0.20891401171684265
21,21,-0.19803699851036072
22,22,-0.12364041805267334
23,23,-0.12349941581487656
24,24,-0.15332160890102386
25,25,-0.13083437085151672
26,26,-0.1417805403470993
27,27,-0.15019060671329498
28,28,-0.15019060671329498
29,29,-0.1417805254459381
30,30,-0.13083438575267792
