,atom_num,mean_weight
0,0,-0.08235370367765427
1,1,-0.1340540051460266
2,2,-0.12411965429782867
3,3,-0.17107528448104858
4,4,-0.20692147314548492
5,5,-0.34803253412246704
6,6,-0.22366037964820862
7,7,-0.22919851541519165
8,8,-0.23507307469844818
9,9,-0.15926077961921692
10,10,-0.14121270179748535
11,11,-0.09544580429792404
12,12,-0.09257566928863525
13,13,-0.12129241228103638
14,14,-0.09257567673921585
15,15,-0.09544578939676285
16,16,-0.1711529642343521
17,17,-0.1769459992647171
18,18,-0.14951574802398682
19,19,-0.14466683566570282
20,20,-0.1353750079870224
21,21,-0.14137761294841766
22,22,-0.1853918731212616
23,23,-0.19292637705802917
24,24,-0.20621933043003082
25,25,-0.19116130471229553
26,26,-0.1332995593547821
27,27,-0.15752848982810974
28,28,-0.21296079456806183
29,29,-0.21190020442008972
30,30,-0.2401050329208374
31,31,-0.2504611909389496
32,32,-0.2401050627231598
33,33,-0.21190014481544495
