,atom_num,mean_weight
0,0,-0.10644480586051941
1,1,-0.15329772233963013
2,2,-0.10644479095935822
3,3,-0.1247146725654602
4,4,-0.10696114599704742
5,5,-0.10460561513900757
6,6,-0.09883639216423035
7,7,-0.10227985680103302
8,8,-0.09151555597782135
9,9,-0.11342565715312958
10,10,-0.0978500247001648
11,11,-0.07358623296022415
12,12,-0.09525135159492493
13,13,-0.15245622396469116
14,14,-0.11944747716188431
15,15,-0.21886888146400452
16,16,-0.21729525923728943
17,17,-0.24499578773975372
18,18,-0.2550082206726074
19,19,-0.2449958175420761
20,20,-0.21729528903961182
21,21,-0.11077075451612473
22,22,-0.11917982995510101
23,23,-0.17608174681663513
24,24,-0.1770845502614975
25,25,-0.20908144116401672
26,26,-0.23949643969535828
27,27,-0.23013123869895935
28,28,-0.19309207797050476
29,29,-0.1209057867527008
30,30,-0.07120303064584732
31,31,-0.09114119410514832
