,atom_num,mean_weight
0,0,-0.1517697125673294
1,1,-0.2104126513004303
2,2,-0.12004142999649048
3,3,-0.08166830241680145
4,4,-0.12004142254590988
5,5,-0.2104126513004303
6,6,-0.23667147755622864
7,7,-0.1681419163942337
8,8,-0.1517697125673294
9,9,-0.018568508327007294
10,10,-0.01820884272456169
11,11,-0.05308865010738373
12,12,-0.10648790001869202
13,13,-0.1897571086883545
14,14,-0.20951813459396362
15,15,-0.2307770699262619
16,16,-0.2734510898590088
17,17,-0.23702648282051086
18,18,-0.15726065635681152
19,19,-0.2895779013633728
20,20,-0.2642820477485657
21,21,-0.2748126983642578
22,22,-0.2640131711959839
23,23,-0.2501511871814728
24,24,-0.1289180964231491
25,25,-0.07754670828580856
26,26,-0.07841438055038452
