,atom_num,mean_weight
0,0,-0.15476387739181519
1,1,-0.21611279249191284
2,2,-0.1518215537071228
3,3,-0.14316070079803467
4,4,-0.20173873007297516
5,5,-0.21542899310588837
6,6,-0.18741999566555023
7,7,-0.14578351378440857
8,8,-0.24317163228988647
9,9,-0.19086022675037384
10,10,-0.15629169344902039
11,11,-0.12510183453559875
12,12,-0.0859985202550888
13,13,-0.16402019560337067
14,14,-0.17296794056892395
15,15,-0.25310641527175903
16,16,-0.2718697488307953
17,17,-0.1887490302324295
18,18,-0.20780706405639648
19,19,-0.17242561280727386
20,20,-0.17292343080043793
