,atom_num,mean_weight
0,0,-0.14807218313217163
1,1,-0.1871856451034546
2,2,-0.20210051536560059
3,3,-0.1945093870162964
4,4,-0.16303114593029022
5,5,-0.12740465998649597
6,6,-0.2021005004644394
7,7,-0.17203044891357422
8,8,-0.2036314159631729
9,9,-0.17203044891357422
10,10,-0.2109890729188919
11,11,-0.1871437430381775
12,12,-0.18047311902046204
13,13,-0.18391433358192444
14,14,-0.17275470495224
15,15,-0.13545218110084534
16,16,-0.09997546672821045
17,17,-0.13322944939136505
18,18,-0.13879890739917755
19,19,-0.10198631882667542
20,20,-0.11213737726211548
21,21,-0.18321117758750916
22,22,-0.19590294361114502
23,23,-0.28465867042541504
24,24,-0.24623773992061615
25,25,-0.22921328246593475
26,26,-0.1966657042503357
27,27,-0.20419825613498688
28,28,-0.1871856153011322
29,29,-0.14807216823101044
