,atom_num,mean_weight
0,0,-0.21488390862941742
1,1,-0.2832927405834198
2,2,-0.20927396416664124
3,3,-0.18380391597747803
4,4,-0.17006915807724
5,5,-0.22348254919052124
6,6,-0.19469834864139557
7,7,-0.1622897833585739
8,8,-0.1614137440919876
9,9,-0.1863580197095871
10,10,-0.16141372919082642
11,11,-0.1622897833585739
12,12,-0.2060697376728058
13,13,-0.16648192703723907
14,14,-0.16648192703723907
15,15,-0.14516855776309967
16,16,-0.1031990572810173
17,17,-0.11537115275859833
18,18,-0.08400510251522064
19,19,-0.06997206807136536
20,20,-0.05648401379585266
21,21,-0.05819738283753395
22,22,-0.05675569549202919
23,23,-0.08285385370254517
24,24,-0.13599173724651337
25,25,-0.13534271717071533
26,26,-0.1483020931482315
27,27,-0.15353262424468994
28,28,-0.1483020931482315
29,29,-0.13534267246723175
30,30,-0.06455684453248978
