,atom_num,mean_weight
0,0,-0.1177293062210083
1,1,-0.212796151638031
2,2,-0.11772932857275009
3,3,-0.11772934347391129
4,4,-0.24298402667045593
5,5,-0.21566444635391235
6,6,-0.19315475225448608
7,7,-0.17593318223953247
8,8,-0.19315475225448608
9,9,-0.21566440165042877
10,10,-0.07566530257463455
11,11,-0.04589071124792099
12,12,-0.046049658209085464
13,13,0.0027582317125052214
14,14,0.011325687170028687
15,15,-0.04706303030252457
16,16,-0.1179409995675087
17,17,-0.0727366954088211
18,18,-0.019491828978061676
19,19,-0.013023345731198788
20,20,-0.15342502295970917
21,21,-0.18085318803787231
22,22,-0.23535731434822083
23,23,-0.16796886920928955
24,24,-0.1941935122013092
25,25,-0.2374185174703598
26,26,-0.22436562180519104
27,27,-0.25402116775512695
28,28,-0.3283196985721588
29,29,-0.2300836145877838
30,30,-0.31202343106269836
31,31,-0.2247771918773651
32,32,-0.21587413549423218
