,atom_num,mean_weight
0,0,-0.12695084512233734
1,1,-0.16370822489261627
2,2,-0.17126843333244324
3,3,-0.2258014976978302
4,4,-0.20391003787517548
5,5,-0.1994813233613968
6,6,-0.2195466160774231
7,7,-0.19948133826255798
8,8,-0.20391008257865906
9,9,-0.18529918789863586
10,10,-0.11912497878074646
11,11,-0.16536082327365875
12,12,-0.20480558276176453
13,13,-0.19923095405101776
14,14,-0.1981898844242096
15,15,-0.212611123919487
16,16,-0.19190235435962677
17,17,-0.1657714992761612
18,18,-0.16566044092178345
19,19,-0.20087501406669617
20,20,-0.17632067203521729
21,21,-0.20653727650642395
22,22,-0.11509491503238678
23,23,-0.11509491503238678
24,24,-0.11509494483470917
