,atom_num,mean_weight
0,0,-0.41559499502182007
1,1,-0.49484843015670776
2,2,-0.38038817048072815
3,3,-0.2604018449783325
4,4,-0.2119121551513672
5,5,-0.12835299968719482
6,6,-0.18504942953586578
7,7,-0.15669426321983337
8,8,-0.19782644510269165
9,9,-0.17024189233779907
10,10,-0.1708020269870758
11,11,-0.16453872621059418
12,12,-0.22390884160995483
13,13,-0.18268588185310364
14,14,-0.20779308676719666
15,15,-0.23653030395507812
16,16,-0.19454652070999146
17,17,-0.2161538004875183
18,18,-0.1855449378490448
19,19,-0.1504935473203659
20,20,-0.18086715042591095
21,21,-0.11889916658401489
22,22,-0.15808773040771484
23,23,-0.19911344349384308
24,24,-0.19747701287269592
25,25,-0.31293272972106934
26,26,-0.18245263397693634
27,27,-0.18245264887809753
28,28,-0.18245266377925873
29,29,-0.18506187200546265
30,30,-0.19190511107444763
31,31,-0.22376593947410583
32,32,-0.21814727783203125
