,atom_num,mean_weight
0,0,-0.16291002929210663
1,1,-0.20992781221866608
2,2,-0.23882682621479034
3,3,-0.22312919795513153
4,4,-0.15044841170310974
5,5,-0.18382792174816132
6,6,-0.18338176608085632
7,7,-0.20422512292861938
8,8,-0.21034076809883118
9,9,-0.11252456903457642
10,10,-0.09537535160779953
11,11,-0.12418311834335327
12,12,-0.11483898758888245
13,13,-0.11532703042030334
14,14,-0.12903335690498352
15,15,-0.11532703787088394
16,16,-0.11483897268772125
17,17,-0.13957515358924866
18,18,-0.07552441954612732
19,19,-0.0732845813035965
20,20,-0.15362237393856049
21,21,-0.2413022220134735
22,22,-0.20635654032230377
23,23,-0.23943379521369934
24,24,-0.23221240937709808
25,25,-0.23879101872444153
26,26,-0.21617391705513
27,27,-0.19054606556892395
28,28,-0.20977136492729187
29,29,-0.21837982535362244
30,30,-0.20977133512496948
31,31,-0.19054608047008514
