,atom_num,mean_weight
0,0,-0.07055604457855225
1,1,-0.127577006816864
2,2,-0.14918352663516998
3,3,-0.21303410828113556
4,4,-0.17078718543052673
5,5,-0.1521780639886856
6,6,-0.1485135853290558
7,7,-0.12025971710681915
8,8,-0.13518157601356506
9,9,-0.09333264082670212
10,10,-0.10231728851795197
11,11,-0.10564132779836655
12,12,-0.16936708986759186
13,13,-0.09220341593027115
14,14,-0.09220342338085175
15,15,-0.24089354276657104
16,16,-0.2451995611190796
17,17,-0.2719948887825012
18,18,-0.27292031049728394
19,19,-0.2462722361087799
20,20,-0.2790221571922302
21,21,-0.2123313695192337
22,22,-0.24949675798416138
23,23,-0.22606080770492554
24,24,-0.23792904615402222
25,25,-0.23235386610031128
26,26,-0.20828455686569214
27,27,-0.2105576992034912
28,28,-0.16444247961044312
29,29,-0.11291403323411942
