,atom_num,mean_weight
0,0,-0.12431836873292923
1,1,-0.21475550532341003
2,2,-0.12431836128234863
3,3,-0.12431836128234863
4,4,-0.198921337723732
5,5,-0.1850033849477768
6,6,-0.18838778138160706
7,7,-0.1777295470237732
8,8,-0.19499416649341583
9,9,-0.16317914426326752
10,10,-0.19946378469467163
11,11,-0.18611449003219604
12,12,-0.1795855164527893
13,13,-0.16913585364818573
14,14,-0.11139721423387527
15,15,-0.0973564013838768
16,16,-0.06481032818555832
17,17,-0.08375191688537598
18,18,-0.08170683681964874
19,19,-0.08534044772386551
20,20,-0.06647258996963501
21,21,-0.05525045096874237
22,22,-0.07262776046991348
23,23,-0.11989357322454453
24,24,-0.08539288491010666
25,25,-0.1573774814605713
26,26,-0.15392057597637177
