,atom_num,mean_weight
0,0,-0.16291001439094543
1,1,-0.2099277526140213
2,2,-0.23882624506950378
3,3,-0.21034066379070282
4,4,-0.2042241096496582
5,5,-0.18337349593639374
6,6,-0.1837771087884903
7,7,-0.2231225073337555
8,8,-0.15044748783111572
9,9,-0.11229559034109116
10,10,-0.09464818239212036
11,11,-0.12187004089355469
12,12,-0.11143286526203156
13,13,-0.10895860940217972
14,14,-0.11412850022315979
15,15,-0.10895860940217972
16,16,-0.11143285781145096
17,17,-0.10189475119113922
18,18,-0.05201093107461929
19,19,-0.050865769386291504
20,20,-0.1115582287311554
21,21,-0.18680469691753387
22,22,-0.17941972613334656
23,23,-0.18101169168949127
24,24,-0.19399763643741608
25,25,-0.18101169168949127
26,26,-0.17941978573799133
27,27,-0.13581587374210358
28,28,-0.09264127165079117
29,29,-0.07192122936248779
30,30,-0.06437254697084427
31,31,-0.07192122936248779
32,32,-0.09264127165079117
