,atom_num,mean_weight
0,0,-0.06609972566366196
1,1,-0.12911733984947205
2,2,-0.06609971821308136
3,3,-0.06609971821308136
4,4,-0.1612546443939209
5,5,-0.12976299226284027
6,6,-0.14367149770259857
7,7,-0.07085979729890823
8,8,-0.08067865669727325
9,9,-0.08504912257194519
10,10,-0.13949136435985565
11,11,-0.10190916061401367
12,12,-0.15912958979606628
13,13,-0.17384763062000275
14,14,-0.20383889973163605
15,15,-0.2369113713502884
16,16,-0.2769699990749359
17,17,-0.20947414636611938
18,18,-0.18528634309768677
19,19,-0.12935714423656464
20,20,-0.09941366314888
21,21,-0.12125006318092346
22,22,-0.11668820679187775
23,23,-0.09297790378332138
24,24,-0.10072644054889679
25,25,-0.21973538398742676
26,26,-0.17148105800151825
27,27,-0.18043212592601776
