,atom_num,mean_weight
0,0,-0.13031715154647827
1,1,-0.1946326643228531
2,2,-0.167615607380867
3,3,-0.20795297622680664
4,4,-0.1903911828994751
5,5,-0.18577061593532562
6,6,-0.14388488233089447
7,7,-0.11697136610746384
8,8,-0.0805424153804779
9,9,-0.08008590340614319
10,10,-0.05900827422738075
11,11,-0.059512656182050705
12,12,-0.07090822607278824
13,13,-0.05043187737464905
14,14,-0.04672052338719368
15,15,-0.06483887881040573
16,16,-0.05440220236778259
17,17,-0.11435943841934204
18,18,-0.1586049497127533
19,19,-0.16429395973682404
20,20,-0.19342166185379028
21,21,-0.20465219020843506
22,22,-0.1934216469526291
23,23,-0.16429395973682404
24,24,-0.15860499441623688
25,25,-0.16429395973682404
26,26,-0.19342166185379028
27,27,-0.20465219020843506
28,28,-0.19342167675495148
29,29,-0.16429395973682404
30,30,-0.05882685258984566
