,atom_num,mean_weight
0,0,-0.07147879153490067
1,1,-0.0870625227689743
2,2,-0.08828487992286682
3,3,-0.10658757388591766
4,4,-0.08828488737344742
5,5,-0.0870625227689743
6,6,-0.07147879898548126
7,7,-0.06074654683470726
8,8,0.011720174923539162
9,9,-0.12415691465139389
10,10,-0.1834588497877121
11,11,-0.13848735392093658
12,12,-0.16125400364398956
13,13,-0.19457951188087463
14,14,-0.1469004601240158
15,15,-0.12892672419548035
16,16,-0.23936355113983154
17,17,-0.2725442349910736
18,18,-0.32269778847694397
19,19,-0.23686522245407104
20,20,-0.2584373652935028
21,21,-0.23529909551143646
22,22,-0.26619967818260193
23,23,-0.23303326964378357
24,24,-0.2376236617565155
25,25,-0.22883979976177216
26,26,-0.11431170254945755
27,27,-0.10152801126241684
28,28,-0.10155919194221497
29,29,-0.10152801126241684
