,atom_num,mean_weight
0,0,-0.1007392555475235
1,1,-0.15055713057518005
2,2,-0.1287337839603424
3,3,-0.1508292704820633
4,4,-0.22271347045898438
5,5,-0.20772483944892883
6,6,-0.20772483944892883
7,7,-0.15779218077659607
8,8,-0.15397785604000092
9,9,-0.15450766682624817
10,10,-0.15830880403518677
11,11,-0.16590826213359833
12,12,-0.22674670815467834
13,13,-0.2159765362739563
14,14,-0.2159765213727951
15,15,-0.14021679759025574
16,16,-0.09354951232671738
17,17,-0.13726690411567688
18,18,-0.14624431729316711
19,19,-0.22483208775520325
20,20,-0.21111074090003967
21,21,-0.21111072599887848
22,22,-0.13813894987106323
23,23,-0.12271611392498016
