,atom_num,mean_weight
0,0,-0.1379176527261734
1,1,-0.20173776149749756
2,2,-0.16634875535964966
3,3,-0.10985871404409409
4,4,-0.07079422473907471
5,5,-0.07650154083967209
6,6,-0.07386569678783417
7,7,-0.09503526240587234
8,8,-0.10341653972864151
9,9,-0.1084418073296547
10,10,-0.0999964252114296
11,11,-0.09711869806051254
12,12,-0.07621753215789795
13,13,-0.12575601041316986
14,14,-0.16157980263233185
15,15,-0.16489946842193604
16,16,-0.19333048164844513
17,17,-0.20442406833171844
18,18,-0.19333048164844513
19,19,-0.16489943861961365
20,20,-0.16157980263233185
21,21,-0.16489946842193604
22,22,-0.19333049654960632
23,23,-0.20442406833171844
24,24,-0.19333049654960632
25,25,-0.16489942371845245
26,26,-0.2081090807914734
27,27,-0.19370220601558685
28,28,-0.19179433584213257
29,29,-0.14362572133541107
