,atom_num,mean_weight
0,0,-0.09470868855714798
1,1,-0.15660777688026428
2,2,-0.17787855863571167
3,3,-0.1545107662677765
4,4,-0.14008760452270508
5,5,-0.14102409780025482
6,6,-0.09359974414110184
7,7,-0.24196603894233704
8,8,-0.21504127979278564
9,9,-0.2376328408718109
10,10,-0.18109704554080963
11,11,-0.13814184069633484
12,12,-0.1473112851381302
13,13,-0.20321008563041687
14,14,-0.1910523772239685
15,15,-0.21445390582084656
16,16,-0.24429729580879211
17,17,-0.3058093786239624
18,18,-0.21692946553230286
19,19,-0.2262328714132309
20,20,-0.144526407122612
21,21,-0.17167405784130096
22,22,-0.2082933485507965
23,23,-0.2690544128417969
24,24,-0.24110335111618042
