,atom_num,mean_weight
0,0,-0.1516508162021637
1,1,-0.19392907619476318
2,2,-0.21645081043243408
3,3,-0.18255943059921265
4,4,-0.17805136740207672
5,5,-0.20825570821762085
6,6,-0.17805135250091553
7,7,-0.18255946040153503
8,8,-0.22770291566848755
9,9,-0.17134197056293488
10,10,-0.18539275228977203
11,11,-0.2097620666027069
12,12,-0.28434714674949646
13,13,-0.21527984738349915
14,14,-0.12073264271020889
15,15,-0.09066210687160492
16,16,-0.0798664316534996
17,17,-0.07179699838161469
18,18,-0.07850169390439987
19,19,-0.08869458734989166
20,20,-0.14843308925628662
21,21,-0.1572979986667633
22,22,-0.17687386274337769
23,23,-0.17857319116592407
24,24,-0.1916743367910385
25,25,-0.14578910171985626
26,26,-0.21353596448898315
27,27,-0.12407436221837997
28,28,-0.12407436966896057
29,29,-0.12407436966896057
30,30,-0.07536713033914566
