,atom_num,mean_weight
0,0,-0.1607493907213211
1,1,-0.23066437244415283
2,2,-0.1866685450077057
3,3,-0.18760742247104645
4,4,-0.21945485472679138
5,5,-0.23107248544692993
6,6,-0.2213178426027298
7,7,-0.13326871395111084
8,8,-0.08593207597732544
9,9,-0.09787559509277344
10,10,-0.1129898875951767
11,11,-0.1182827576994896
12,12,-0.12006446719169617
13,13,-0.10359895974397659
14,14,-0.09997745603322983
15,15,-0.09332893788814545
16,16,-0.061273664236068726
17,17,-0.11273303627967834
18,18,-0.10992440581321716
19,19,-0.13508766889572144
20,20,-0.16527579724788666
21,21,-0.15648959577083588
22,22,-0.19765855371952057
23,23,-0.18472298979759216
24,24,-0.20393317937850952
25,25,-0.21247553825378418
26,26,-0.20393316447734833
27,27,-0.18472297489643097
28,28,-0.13508766889572144
29,29,-0.10992440581321716
