,atom_num,mean_weight
0,0,-0.07868456840515137
1,1,-0.10582011938095093
2,2,-0.08339044451713562
3,3,-0.07383669167757034
4,4,-0.0882270336151123
5,5,-0.07383668422698975
6,6,-0.08339043706655502
7,7,-0.1257418394088745
8,8,-0.15947175025939941
9,9,-0.16277065873146057
10,10,-0.19153627753257751
11,11,-0.20282810926437378
12,12,-0.19153623282909393
13,13,-0.16277065873146057
14,14,-0.17747355997562408
15,15,-0.18580639362335205
16,16,-0.23315761983394623
17,17,-0.31408441066741943
18,18,-0.2328563779592514
19,19,-0.23315763473510742
20,20,-0.18580639362335205
