,atom_num,mean_weight
0,0,-0.049458034336566925
1,1,-0.058726683259010315
2,2,-0.07170577347278595
3,3,-0.05872666835784912
4,4,-0.049458034336566925
5,5,-0.04508194699883461
6,6,-0.06979865580797195
7,7,-0.08429499715566635
8,8,-0.1347784548997879
9,9,-0.1429232358932495
10,10,-0.15621408820152283
11,11,-0.16881009936332703
12,12,-0.12800943851470947
13,13,-0.1609708070755005
14,14,-0.12503165006637573
15,15,-0.14777278900146484
16,16,-0.13996480405330658
17,17,-0.1499001681804657
18,18,-0.1472644954919815
19,19,-0.1497901827096939
20,20,-0.1317409873008728
21,21,-0.18218593299388885
22,22,-0.15449443459510803
23,23,-0.1532847136259079
24,24,-0.14205306768417358
25,25,-0.23805566132068634
26,26,-0.23915541172027588
27,27,-0.2600879669189453
28,28,-0.24993851780891418
29,29,-0.2257564514875412
