,atom_num,mean_weight
0,0,-0.022538362070918083
1,1,-0.03978164494037628
2,2,-0.024397071450948715
3,3,-0.11067406833171844
4,4,-0.09928169846534729
5,5,-0.12002582848072052
6,6,-0.15359650552272797
7,7,-0.11958649754524231
8,8,-0.1330426186323166
9,9,-0.09959116578102112
10,10,-0.1336628794670105
11,11,-0.12592363357543945
12,12,-0.18754418194293976
13,13,-0.2120574712753296
14,14,-0.2370053231716156
15,15,-0.223526731133461
16,16,-0.1866706907749176
17,17,-0.16978703439235687
18,18,-0.16258414089679718
19,19,-0.1535365730524063
20,20,-0.15883389115333557
21,21,-0.16010482609272003
22,22,-0.15883389115333557
23,23,-0.15353655815124512
24,24,-0.1525411158800125
25,25,-0.18104568123817444
26,26,-0.14647957682609558
