,atom_num,mean_weight
0,0,-0.04627175256609917
1,1,-0.07389354705810547
2,2,-0.09014558047056198
3,3,-0.09889185428619385
4,4,-0.05523041635751724
5,5,-0.0839318186044693
6,6,-0.16382400691509247
7,7,-0.18097980320453644
8,8,-0.22272449731826782
9,9,-0.2911507487297058
10,10,-0.20971207320690155
11,11,-0.2227245271205902
12,12,-0.18097980320453644
13,13,-0.15903240442276
14,14,-0.13042601943016052
15,15,-0.13354548811912537
16,16,-0.08644554764032364
17,17,-0.0671623945236206
18,18,-0.05995718762278557
19,19,-0.06427596509456635
20,20,-0.0812431126832962
21,21,-0.11697963625192642
22,22,-0.20025339722633362
23,23,-0.20333483815193176
24,24,-0.22851592302322388
25,25,-0.22883327305316925
26,26,-0.20494332909584045
27,27,-0.10837531834840775
28,28,-0.11550793051719666
29,29,-0.07899055629968643
