,atom_num,mean_weight
0,0,-0.13178732991218567
1,1,-0.21482723951339722
2,2,-0.1316463053226471
3,3,-0.17996707558631897
4,4,-0.14825980365276337
5,5,-0.13341300189495087
6,6,-0.12831413745880127
7,7,-0.13341301679611206
8,8,-0.14825980365276337
9,9,-0.17860740423202515
10,10,-0.14179600775241852
11,11,-0.163651242852211
12,12,-0.1772521436214447
13,13,-0.18494899570941925
14,14,-0.17121119797229767
15,15,-0.1050916463136673
16,16,-0.07688549160957336
17,17,-0.09501931071281433
18,18,-0.060549646615982056
19,19,-0.10705655813217163
20,20,-0.18050481379032135
21,21,-0.17920666933059692
22,22,-0.19757378101348877
23,23,-0.2393794059753418
24,24,-0.22259698808193207
25,25,-0.3266223669052124
26,26,-0.18793243169784546
27,27,-0.18793241679668427
28,28,-0.18793240189552307
29,29,-0.19757381081581116
30,30,-0.17920665442943573
