,atom_num,mean_weight
0,0,-0.11319765448570251
1,1,-0.15004441142082214
2,2,-0.18338799476623535
3,3,-0.20165330171585083
4,4,-0.21263565123081207
5,5,-0.18238861858844757
6,6,-0.1493941843509674
7,7,-0.13391798734664917
8,8,-0.07756142318248749
9,9,-0.07196018844842911
10,10,-0.06733700633049011
11,11,-0.07854905724525452
12,12,-0.08929914236068726
13,13,-0.10207521915435791
14,14,-0.14069916307926178
15,15,-0.11084394156932831
16,16,-0.11616004258394241
17,17,-0.07917837798595428
18,18,-0.0903148353099823
19,19,-0.07391014695167542
20,20,-0.046273525804281235
21,21,-0.0839424654841423
22,22,-0.055308446288108826
23,23,-0.0993136540055275
24,24,-0.1611311286687851
25,25,-0.13114188611507416
26,26,-0.1638246476650238
27,27,-0.18097978830337524
28,28,-0.22272449731826782
29,29,-0.2911507487297058
30,30,-0.20971207320690155
31,31,-0.2227245271205902
32,32,-0.18097980320453644
33,33,-0.06763350963592529
34,34,-0.09168069064617157
