,atom_num,mean_weight
0,0,-0.11632835865020752
1,1,-0.1713387817144394
2,2,-0.14086797833442688
3,3,-0.17022550106048584
4,4,-0.13613846898078918
5,5,-0.13912124931812286
6,6,-0.20103535056114197
7,7,-0.283926784992218
8,8,-0.22295533120632172
9,9,-0.23405689001083374
10,10,-0.2503241300582886
11,11,-0.20906291902065277
12,12,-0.21054822206497192
13,13,-0.22458267211914062
14,14,-0.278187096118927
15,15,-0.22409680485725403
16,16,-0.196592316031456
17,17,-0.2035241425037384
18,18,-0.2048320770263672
19,19,-0.2180711328983307
20,20,-0.20850378274917603
21,21,-0.21376830339431763
22,22,-0.17671702802181244
23,23,-0.21820054948329926
24,24,-0.12490222603082657
25,25,-0.12490223348140717
26,26,-0.12490223348140717
