,atom_num,mean_weight
0,0,-0.19478318095207214
1,1,-0.2660573124885559
2,2,-0.19478316605091095
3,3,-0.15546062588691711
4,4,-0.08722907304763794
5,5,-0.0677364394068718
6,6,-0.05831928923726082
7,7,-0.06996403634548187
8,8,-0.0839078426361084
9,9,-0.11560391634702682
10,10,-0.06649269163608551
11,11,-0.18477581441402435
12,12,-0.1730322241783142
13,13,-0.23340851068496704
14,14,-0.2860424816608429
15,15,-0.21596479415893555
16,16,-0.21022477746009827
17,17,-0.22725354135036469
18,18,-0.2054257094860077
19,19,-0.2243606448173523
20,20,-0.23216703534126282
21,21,-0.2243606299161911
22,22,-0.2054257094860077
