,atom_num,mean_weight
0,0,-0.02063208818435669
1,1,-0.02328784018754959
2,2,-0.02063208818435669
3,3,-0.010477878153324127
4,4,-0.011496152728796005
5,5,-0.03909555450081825
6,6,-0.050010718405246735
7,7,-0.06683191657066345
8,8,-0.08066697418689728
9,9,-0.06683192402124405
10,10,-0.05001072213053703
11,11,-0.08761664479970932
12,12,-0.05803673714399338
13,13,-0.08946728706359863
14,14,-0.13207191228866577
15,15,-0.13306085765361786
16,16,-0.172739177942276
17,17,-0.17789047956466675
18,18,-0.17569655179977417
19,19,-0.16330163180828094
20,20,-0.10619476437568665
21,21,-0.14400406181812286
22,22,-0.14046251773834229
23,23,-0.08593510836362839
24,24,-0.13083283603191376
25,25,-0.1290856897830963
26,26,-0.13618603348731995
27,27,-0.08253362029790878
28,28,-0.07852257788181305
29,29,-0.10742004215717316
30,30,-0.17719098925590515
31,31,-0.20299354195594788
32,32,-0.2945935130119324
33,33,-0.23272806406021118
34,34,-0.2004782110452652
35,35,-0.1744517683982849
36,36,-0.2208331823348999
