,atom_num,mean_weight
0,0,-0.12332035601139069
1,1,-0.14754413068294525
2,2,-0.1560450941324234
3,3,-0.12570060789585114
4,4,-0.12812793254852295
5,5,-0.12928538024425507
6,6,-0.1537032127380371
7,7,-0.15108712017536163
8,8,-0.20858646929264069
9,9,-0.16712723672389984
10,10,-0.20104356110095978
11,11,-0.21231310069561005
12,12,-0.23253831267356873
13,13,-0.21939662098884583
14,14,-0.17483395338058472
15,15,-0.14398835599422455
16,16,-0.15097594261169434
17,17,-0.19482292234897614
18,18,-0.19237451255321503
19,19,-0.19499756395816803
20,20,-0.21026121079921722
21,21,-0.1630440503358841
22,22,-0.18171849846839905
23,23,-0.23727895319461823
24,24,-0.19566653668880463
25,25,-0.19566653668880463
26,26,-0.20243370532989502
27,27,-0.11445687711238861
28,28,-0.11445687711238861
29,29,-0.1144568920135498
