,atom_num,mean_weight
0,0,-0.0544966422021389
1,1,-0.05471258610486984
2,2,-0.049103543162345886
3,3,-0.03733280673623085
4,4,-0.04798971116542816
5,5,-0.06153765693306923
6,6,-0.04798970744013786
7,7,-0.03733280673623085
8,8,-0.08587026596069336
9,9,-0.08909690380096436
10,10,-0.12017238140106201
11,11,-0.18583500385284424
12,12,-0.18400432169437408
13,13,-0.20909765362739563
14,14,-0.21877001225948334
15,15,-0.20909765362739563
16,16,-0.18400432169437408
17,17,-0.0990242213010788
18,18,-0.17092923820018768
19,19,-0.17710816860198975
20,20,-0.2060844451189041
21,21,-0.2172899842262268
22,22,-0.2060844600200653
23,23,-0.17710816860198975
