,atom_num,mean_weight
0,0,-0.22749778628349304
1,1,-0.29379403591156006
2,2,-0.20949231088161469
3,3,-0.2233528196811676
4,4,-0.15611352026462555
5,5,-0.17169177532196045
6,6,-0.1399833709001541
7,7,-0.14159083366394043
8,8,-0.17617478966712952
9,9,-0.17695078253746033
10,10,-0.1605040282011032
11,11,-0.16670550405979156
12,12,-0.20331932604312897
13,13,-0.21352973580360413
14,14,-0.2328151911497116
15,15,-0.21900631487369537
16,16,-0.20929136872291565
17,17,-0.15574534237384796
18,18,-0.1801578402519226
19,19,-0.1260099560022354
20,20,-0.12804560363292694
21,21,-0.16423270106315613
22,22,-0.2304803729057312
23,23,-0.18967700004577637
24,24,-0.1678169071674347
