,atom_num,mean_weight
0,0,-0.17723721265792847
1,1,-0.22572064399719238
2,2,-0.24769316613674164
3,3,-0.22673135995864868
4,4,-0.22293095290660858
5,5,-0.19996167719364166
6,6,-0.1952722668647766
7,7,-0.1845822036266327
8,8,-0.13489654660224915
9,9,-0.1323486566543579
10,10,-0.11528133600950241
11,11,-0.12282087653875351
12,12,-0.18321214616298676
13,13,-0.12282087653875351
14,14,-0.11528133600950241
15,15,-0.2663553059101105
16,16,-0.21382635831832886
17,17,-0.20760734379291534
18,18,-0.19846567511558533
19,19,-0.12927724421024323
20,20,-0.1270802915096283
21,21,-0.15239094197750092
22,22,-0.2332361489534378
23,23,-0.18939457833766937
24,24,-0.17350934445858002
25,25,-0.06807348132133484
