,atom_num,mean_weight
0,0,-0.12497519701719284
1,1,-0.18580524623394012
2,2,-0.12497518956661224
3,3,-0.1829225867986679
4,4,-0.20746493339538574
5,5,-0.22121773660182953
6,6,-0.17936156690120697
7,7,-0.16581356525421143
8,8,-0.1574070304632187
9,9,-0.18088798224925995
10,10,-0.1478194147348404
11,11,-0.1956324577331543
12,12,-0.18402111530303955
13,13,-0.1966259777545929
14,14,-0.15538106858730316
15,15,-0.15177775919437408
16,16,-0.18313172459602356
17,17,-0.21925583481788635
18,18,-0.21179160475730896
19,19,-0.23867373168468475
20,20,-0.24889817833900452
21,21,-0.23867371678352356
22,22,-0.21179161965847015
23,23,-0.194788858294487
24,24,-0.20802628993988037
25,25,-0.1977473348379135
