,atom_num,mean_weight
0,0,-0.06140465289354324
1,1,-0.10629833489656448
2,2,-0.06140465661883354
3,3,-0.061404645442962646
4,4,-0.05685790255665779
5,5,-0.04247737303376198
6,6,-0.02084636688232422
7,7,-0.0563867948949337
8,8,-0.10727080702781677
9,9,-0.15293966233730316
10,10,-0.18280841410160065
11,11,-0.17585912346839905
12,12,-0.13452744483947754
13,13,-0.114554762840271
14,14,-0.10350021719932556
15,15,-0.0647602304816246
16,16,-0.12476463615894318
17,17,-0.18299934267997742
18,18,-0.15662209689617157
19,19,-0.1784936487674713
20,20,-0.17083486914634705
21,21,-0.16883951425552368
22,22,-0.14109523594379425
23,23,-0.11238729953765869
24,24,-0.1575385183095932
25,25,-0.11128468066453934
26,26,-0.11241351068019867
27,27,-0.16275350749492645
28,28,-0.1665845513343811
29,29,-0.2314847707748413
30,30,-0.1610257476568222
31,31,-0.240807443857193
32,32,-0.16859520971775055
33,33,-0.18056979775428772
34,34,-0.15585830807685852
35,35,-0.1964898556470871
36,36,-0.18657676875591278
37,37,-0.2103842794895172
38,38,-0.22019308805465698
39,39,-0.2103842943906784
40,40,-0.1865767538547516
