,atom_num,mean_weight
0,0,-0.21005584299564362
1,1,-0.2996397614479065
2,2,-0.25589850544929504
3,3,-0.2451447993516922
4,4,-0.22478605806827545
5,5,-0.2324356734752655
6,6,-0.2242775708436966
7,7,-0.19279751181602478
8,8,-0.14670290052890778
9,9,-0.16282212734222412
10,10,-0.10354506224393845
11,11,-0.17202168703079224
12,12,-0.19609862565994263
13,13,-0.19709663093090057
14,14,-0.24797901511192322
15,15,-0.18041671812534332
16,16,-0.17573441565036774
17,17,-0.15128877758979797
18,18,-0.17802554368972778
19,19,-0.23011533915996552
20,20,-0.28154999017715454
21,21,-0.2012568563222885
22,22,-0.2527766823768616
23,23,-0.252163290977478
24,24,-0.2403784990310669
25,25,-0.21442686021327972
