,atom_num,mean_weight
0,0,-0.22509585320949554
1,1,-0.2597920000553131
2,2,-0.18981099128723145
3,3,-0.13889600336551666
4,4,-0.08782557398080826
5,5,-0.09049385040998459
6,6,-0.0997949093580246
7,7,-0.12268778681755066
8,8,-0.11346051096916199
9,9,-0.10845835506916046
10,10,-0.1302012801170349
11,11,-0.10845835506916046
12,12,-0.11346051096916199
13,13,-0.1495256870985031
14,14,-0.10397228598594666
15,15,-0.13055194914340973
16,16,-0.17768943309783936
17,17,-0.09991152584552765
18,18,-0.09991154074668884
19,19,-0.09991154074668884
20,20,-0.10962115228176117
21,21,-0.0646960586309433
22,22,-0.06016334146261215
23,23,-0.18657442927360535
24,24,-0.22485478222370148
25,25,-0.1444178819656372
26,26,-0.2748326361179352
27,27,-0.24356499314308167
28,28,-0.23547589778900146
29,29,-0.20638546347618103
30,30,-0.19528567790985107
