,atom_num,mean_weight
0,0,-0.14079293608665466
1,1,-0.1811819225549698
2,2,-0.20751634240150452
3,3,-0.16612961888313293
4,4,-0.1762424260377884
5,5,-0.13235805928707123
6,6,-0.12599439918994904
7,7,-0.09150787442922592
8,8,-0.0961189866065979
9,9,-0.08088670670986176
10,10,-0.08815886825323105
11,11,-0.12292038649320602
12,12,-0.09079767763614655
13,13,-0.15956442058086395
14,14,-0.11203593760728836
15,15,-0.11203593015670776
16,16,-0.1303151249885559
17,17,-0.11861497163772583
18,18,-0.1734200119972229
19,19,-0.1732397973537445
20,20,-0.2182755470275879
21,21,-0.2019679695367813
22,22,-0.15905751287937164
23,23,-0.15388223528862
24,24,-0.14891758561134338
25,25,-0.16780534386634827
26,26,-0.21951721608638763
27,27,-0.22125008702278137
28,28,-0.24824677407741547
29,29,-0.24998879432678223
30,30,-0.2227567583322525
31,31,-0.21490320563316345
32,32,-0.1777099221944809
33,33,-0.11775463819503784
