,atom_num,mean_weight
0,0,-0.15716150403022766
1,1,-0.20144256949424744
2,2,-0.23150749504566193
3,3,-0.25418874621391296
4,4,-0.17050835490226746
5,5,-0.2195248305797577
6,6,-0.21125932037830353
7,7,-0.22770735621452332
8,8,-0.19433076679706573
9,9,-0.22878319025039673
10,10,-0.16673672199249268
11,11,-0.1614333838224411
12,12,-0.13268032670021057
13,13,-0.14312195777893066
14,14,-0.11899060010910034
15,15,-0.12323273718357086
16,16,-0.12841808795928955
17,17,-0.1680762767791748
18,18,-0.2419573813676834
19,19,-0.24842968583106995
20,20,-0.34259727597236633
21,21,-0.2433849275112152
22,22,-0.2936667799949646
23,23,-0.27845877408981323
24,24,-0.24988022446632385
25,25,-0.19007371366024017
