,atom_num,mean_weight
0,0,-0.22208619117736816
1,1,-0.24998943507671356
2,2,-0.2069081962108612
3,3,-0.12593144178390503
4,4,-0.13340845704078674
5,5,-0.14168649911880493
6,6,-0.10172399878501892
7,7,-0.12966805696487427
8,8,-0.13668827712535858
9,9,-0.21292592585086823
10,10,-0.20868384838104248
11,11,-0.23269087076187134
12,12,-0.23523087799549103
13,13,-0.21378841996192932
14,14,-0.10777844488620758
15,15,-0.0738314688205719
16,16,-0.10668511688709259
17,17,-0.0776715874671936
18,18,-0.11693018674850464
19,19,-0.06838713586330414
20,20,-0.06722316145896912
21,21,-0.13108068704605103
22,22,-0.09080126881599426
23,23,-0.08459652960300446
24,24,-0.14129802584648132
25,25,-0.09911423921585083
26,26,-0.07463742047548294
27,27,-0.05690882354974747
28,28,-0.021972255781292915
29,29,-0.021251985803246498
30,30,-0.15711772441864014
31,31,-0.14973558485507965
32,32,-0.1572185754776001
33,33,-0.1868973821401596
34,34,-0.1458340883255005
35,35,-0.1092040166258812
36,36,-0.20472270250320435
37,37,-0.22759218513965607
38,38,-0.21523503959178925
39,39,-0.17767496407032013
