,atom_num,mean_weight
0,0,-0.1198384165763855
1,1,-0.21145902574062347
2,2,-0.11983843892812729
3,3,-0.11983844637870789
4,4,-0.15214510262012482
5,5,-0.15980641543865204
6,6,-0.13525433838367462
7,7,-0.13591702282428741
8,8,-0.15851248800754547
9,9,-0.2034800946712494
10,10,-0.1571132242679596
11,11,-0.24633972346782684
12,12,-0.26482558250427246
13,13,-0.24258050322532654
14,14,-0.24802902340888977
15,15,-0.2428523749113083
16,16,-0.27287372946739197
17,17,-0.23956142365932465
18,18,-0.24338920414447784
19,19,-0.23427864909172058
20,20,-0.09478804469108582
21,21,-0.06903180480003357
22,22,-0.05833939090371132
23,23,-0.05387447774410248
24,24,-0.058339398354291916
25,25,-0.06903180480003357
