,atom_num,mean_weight
0,0,-0.09560446441173553
1,1,-0.14561426639556885
2,2,-0.14430522918701172
3,3,-0.19990405440330505
4,4,-0.20575971901416779
5,5,-0.20714285969734192
6,6,-0.2105318307876587
7,7,-0.16561394929885864
8,8,-0.17705266177654266
9,9,-0.14753654599189758
10,10,-0.11706128716468811
11,11,-0.14652760326862335
12,12,-0.1257587969303131
13,13,-0.15184266865253448
14,14,-0.18305374681949615
15,15,-0.2396155297756195
16,16,-0.20460303127765656
17,17,-0.2130531519651413
18,18,-0.2506079077720642
19,19,-0.2647290527820587
20,20,-0.2476746141910553
21,21,-0.1899508833885193
22,22,-0.14087848365306854
23,23,-0.1396949142217636
24,24,-0.16110333800315857
25,25,-0.17768549919128418
26,26,-0.17725558578968048
