,atom_num,mean_weight
0,0,-0.15177227556705475
1,1,-0.21042530238628387
2,2,-0.2366744577884674
3,3,-0.1681421846151352
4,4,-0.2104252576828003
5,5,-0.12011033296585083
6,6,-0.08188886195421219
7,7,-0.12011036276817322
8,8,-0.019036060199141502
9,9,-0.018000654876232147
10,10,-0.050228942185640335
11,11,-0.09590030461549759
12,12,-0.16364732384681702
13,13,-0.19154687225818634
14,14,-0.17961348593235016
15,15,-0.20636533200740814
16,16,-0.18674743175506592
17,17,-0.12477158010005951
18,18,-0.22478847205638885
19,19,-0.2535184621810913
20,20,-0.16920804977416992
21,21,-0.2821963131427765
22,22,-0.23643986880779266
23,23,-0.22357884049415588
24,24,-0.20561417937278748
25,25,-0.19795924425125122
26,26,-0.17926102876663208
27,27,-0.1237017884850502
28,28,-0.13214924931526184
29,29,-0.11024720966815948
30,30,-0.10972390323877335
31,31,-0.09645607322454453
32,32,-0.0831858441233635
33,33,-0.06978914886713028
34,34,-0.06801143288612366
35,35,-0.024360407143831253
36,36,-0.016934197396039963
37,37,-0.017421986907720566
38,38,-0.15177227556705475
