,atom_num,mean_weight
0,0,-0.15065129101276398
1,1,-0.17778807878494263
2,2,-0.19834883511066437
3,3,-0.11511541157960892
4,4,-0.11615690588951111
5,5,-0.1629224568605423
6,6,-0.12144850939512253
7,7,-0.12106882035732269
8,8,-0.13863737881183624
9,9,-0.10114099830389023
10,10,-0.10137885063886642
11,11,-0.10510916262865067
12,12,-0.11775021255016327
13,13,-0.17206308245658875
14,14,-0.15693621337413788
15,15,-0.1569361835718155
16,16,-0.08560501784086227
17,17,-0.0725528746843338
18,18,-0.10134445130825043
19,19,-0.13456812500953674
20,20,-0.12654967606067657
21,21,-0.1819150745868683
22,22,-0.20774002373218536
23,23,-0.1537674516439438
24,24,-0.16473433375358582
25,25,-0.14007015526294708
26,26,-0.20725785195827484
27,27,-0.2129622995853424
28,28,-0.2921536862850189
29,29,-0.24136297404766083
30,30,-0.2184593826532364
31,31,-0.19503681361675262
32,32,-0.2108699232339859
33,33,-0.07131727039813995
34,34,-0.03278732672333717
35,35,-0.005885656923055649
36,36,-0.030885396525263786
37,37,-0.058109406381845474
38,38,0.06343451142311096
39,39,0.042684923857450485
40,40,0.042027924209833145
41,41,-0.14361993968486786
42,42,-0.1836060732603073
43,43,-0.13986092805862427
